Tarih,Sıra,At İsmi,Yaş,Orijin,Sıklet,Jokey,Sahip,Antrenör,Derece,Ganyan,AGF,Start No,Fark,Geç Çıkış,HP,Yarış Tipi,Yaş Grubu,At Cinsi,Mesafe,Pist Tipi,Çim Durumu,Çim Değeri,Kum Durumu,Sıcaklık,Hava Durumu,Nem
08/02/2025,2,"HITMAN(8) t
 DB",4y d a,PIANO SONATA- CHERISH / UTOPIA (JPN),50+1.20,Y.GÖKÇE AP,EROL BUYURGAN,MAH.BAYKARA,2.05.29,"3,00",%14(3),6,"2,5 Boy",,49,,4,İngilizler,2000,Sentetik,,,Normal,,,
08/02/2025,3,"RABATTO(5) t
 KG
 DB
 SK",7y d a,KANEKO- LADY CAROLINE / SRI PEKAN (USA),55+1.80,Ö.YILDIRIM,EYYÜP AYDINLIKTA,B.TANRIKULU,2.05.66,"2,15",%30(2),8,2 Boy,,89,,4,İngilizler,2000,Sentetik,,,Normal,,,
08/02/2025,4,"DEA FORTUNA(6) t
 KG
 SK
 GKR",4y d k,MYBOYCHARLIE (IRE)- FAIT ACCOMPLI (GER) / BERING (GB),54+0.80,E.AKTUĞ,TOLGA ÇELİK,S.ALTINDAĞ,2.05.90,"38,55",%1(7),5,1 Boy,,37,,4,İngilizler,2000,Sentetik,,,Normal,,,
08/02/2025,5,"PASSION RUNNER(4) t
 KG
 SK",7y d k,CHURCH PICTURES (GB)- SUMMER SUN / GALETTO (FR),55+1.00,BERK.GÖKÇE AP,YASEMİN TURAKTEKİN,H.ŞİMŞEK,2.06.05,"14,65",%4(5),1,,,64,,4,İngilizler,2000,Sentetik,,,Normal,,,
08/02/2025,6,"MISTER PROTEO(3) t
 SKG
 SK",5y a a,THREE VALLEYS (USA)- STELLA MIA / UNACCOUNTED FOR (USA),58,A.KURŞUN,HAKAN S. ÖZCAN,B.KAÇMAZ,2.06.48,"7,20",%8(4),7,,,62,,4,İngilizler,2000,Sentetik,,,Normal,,,
08/02/2025,7,"SAUDADE(7) t
 KG
 SK",5y d k,HERE TO FLY- THASSOS / KANEKO,53+1.60,G.ÖZÇELİK,KASIM TAŞKIRAN,C.TURAN,2.07.99,"11,45",%3(6),4,,,59,,4,İngilizler,2000,Sentetik,,,Normal,,,
08/02/2025,,"CROWNED(2) t
 SK
 (Koşmaz)",4y d a,BODEMEISTER (USA)- FLY WINGS / STRIKE THE GOLD (USA),58,M.KAYA,AYDIN ÜSTÜNDAĞ,E.USLU,Koşmaz,,%0(8),2,,,64,,4,İngilizler,2000,Sentetik,,,Normal,,,
21/01/2025,1,"RABATTO(1) KG
 DB
 SK",7y d a,KANEKO- LADY CAROLINE / SRI PEKAN (USA),61,İSM.YILDIRIM AP,EYYÜP AYDINLIKTA,B.TANRIKULU,1.24.72,"8,40",%8(4),11,Burun,,85,Handikap,4,İngilizler,1400,Sentetik,,,Normal,,,
21/01/2025,2,"FEELING GOOD(6) DB
 YP",4y d k,MYBOYCHARLIE (IRE)- FABULOUSLYSPIRITED (GB) / SELKIRK (USA),57+0.20,A.KURŞUN,CEM ÖZBELGE,İ.TEMEL,1.24.73,"1,60",%43(1),3,"1,5 Boy",,75,Handikap,4,İngilizler,1400,Sentetik,,,Normal,,,
21/01/2025,3,"İSEN BUGA(4) KG
 K
 DB",5y a a,YAVUZKAYA- INGLEWOOD / RAKAN (USA),"57,5",E.BOZDAĞ AP,LEVENT SARIKAYA,K.KORKMAZ,1.24.96,"3,45",%19(2),7,"2,5 Boy",,78,Handikap,4,İngilizler,1400,Sentetik,,,Normal,,,
21/01/2025,4,"BÜLENT(3) DB
 SK",6y d a,KING OF TRAKYA- WINNING TIME / OKAWANGO (USA),"61,5",M.KAYA,MÜSLÜM ŞEKER,HAMZA KAYA,1.25.30,"7,85",%8(5),4,1 Boy,,82,Handikap,4,İngilizler,1400,Sentetik,,,Normal,,,
21/01/2025,5,"KING EREN(10) KG
 DB
 SK",4y d a,TORUK MACTO (IRE)- GREEN PEARL / GREEN GÖNEN,"50,5+0.50",C.TEPE,TURAN ÜLKE,K.KORKMAZ,1.25.44,"6,75",%7(3),1,,,62,Handikap,4,İngilizler,1400,Sentetik,,,Normal,,,
21/01/2025,6,"NICE(5) DB
 SK",5y d g,VICTORY GALLOP (CAN)- TONYA / UNACCOUNTED FOR (USA),"59,5",E.ÇANKAYA,MÜSLÜM BAKAY,M.KANAT,1.25.49,"16,65",%3(8),8,,,78,Handikap,4,İngilizler,1400,Sentetik,,,Normal,,,
21/01/2025,7,KING FATİH(11) DB,4y d a,YILDIRIMBEY- QUEEN VICTORY / VICTORY GALLOP (CAN),50+2.00,İ.S.SÖĞÜT AP,H.HÜSEYİN ÇELİKKILIÇLAR,O.BULUT,1.25.94,"5,00",%4(7),5,,1 Boy,54,Handikap,4,İngilizler,1400,Sentetik,,,Normal,,,
21/01/2025,8,"CRIMEAN WOLF(7) SKG
 SK",4y d a,CRIMEAN TATAR- CANTERBURY (GB) / INVINCIBLE SPIRIT (IRE),54+2.00,U.TEMUR,MURAT AYDIN,M.YALÇIN,1.26.01,"42,05",%1(9),6,,,69,Handikap,4,İngilizler,1400,Sentetik,,,Normal,,,
21/01/2025,9,"MELEYS(9) KG
 DB
 SK
 ÖG",4y d k,GAZIBORA KHAN (GB)- HEY FIDDLE FIDDLE (IRE) / ONE COOL CAT (USA),"50,5+2.00",T.BALİ AP,FATİH SABRİ YİĞİT,O.BULUT,1.27.53,"44,50",%0(10),10,,2 Boy,62,Handikap,4,İngilizler,1400,Sentetik,,,Normal,,,
21/01/2025,10,"LONDON POWER(8) KG
 ÖG",5y d k,CUVEE (USA)- LAMITTA (GB) / DIKTAT (GB),"54,5+1.00",B.AKÇAY,RUKEN ATAŞ,H.ATAŞ,1.27.86,"14,55",%5(6),9,,,68,Handikap,4,İngilizler,1400,Sentetik,,,Normal,,,
21/01/2025,11,"RAGE OF THE WIND(2) K
 DB",6y d a,SUMMER FRONT (USA)- RETROESQUE (USA) / RED RANSOM (USA),"62,5",H.POLAT,TURAN ÜLKE,K.KORKMAZ,1.28.12,"6,75",%2(3),2,,,84,Handikap,4,İngilizler,1400,Sentetik,,,Normal,,,
08/01/2025,1,"MAKE A FIRE(1) DB
 SK",6y d a,SIDNEY'S CANDY (USA)- HAMARAT / UNACCOUNTED FOR (USA),59,A.YILDIZ,ERDAL DAĞIDIR,ŞÜK. ÇELİK,1.24.19,"1,85",%39(1),3,Yarım Boy,,92,,4,İngilizler,1400,Sentetik,,,Normal,,,
08/01/2025,2,"THE BEAUTIFUL ECE(12) KG
 SK",6y a k,MAVİ KUMSAL- DEVRİ SAADET / LAST COMMANDER (USA),52+1.00,Ö.FARUK ÖZEN AP,BİHTERCAN ATAÇ,Z.B.DURGUN,1.24.28,"4,85",%10(3),4,"4,5 Boy",,92,,4,İngilizler,1400,Sentetik,,,Normal,,,
08/01/2025,3,"RABATTO(7) KG
 DB
 SK",7y d a,KANEKO- LADY CAROLINE / SRI PEKAN (USA),56+1.00,A.KURŞUN,EYYÜP AYDINLIKTA,B.TANRIKULU,1.25.05,"8,85",%6(6),12,Yarım Boy,,85,,4,İngilizler,1400,Sentetik,,,Normal,,,
08/01/2025,4,"CAPTAIN MARSHALL(3) KG
 DB
 SK",4y d a,AIR VICE MARSHAL (USA)- FIRST WALTZ (USA) / MEDAGLIA D'ORO (USA),56+0.20,VEDAT ABİŞ,DENİZ KURTEL,H.YÜZBAŞI,1.25.12,"3,95",%17(2),6,"1,5 Boy",,59,,4,İngilizler,1400,Sentetik,,,Normal,,,
08/01/2025,5,"MY PRETTY GIRL(2) KG
 DB",5y d k,KAFKASLI- KISRAĞIM / LUXOR,59,M.KAYA,SELİM KAYA,V.KARAKUŞ,1.25.30,"7,55",%8(4),1,,,89,,4,İngilizler,1400,Sentetik,,,Normal,,,
08/01/2025,6,"LA BOMBONERA(5) KG
 K
 DB",5y k a,WIN RIVER WIN (USA)- GOLDEN OK / OKAWANGO (USA),56+0.50,M.M.BİLGİN,ULAŞ GÖKÇE,M.BAYKARA,1.25.91,"26,20",%2(10),13,,,72,,4,İngilizler,1400,Sentetik,,,Normal,,,
08/01/2025,7,JAKOBOY(4) K,5y a a,LUXOR- BADE / EAGLE EYED (USA),56,A.SÖZEN,YENER GİRİŞKEN,N.KÖÇKEN,1.26.21,"10,05",%6(5),2,,,72,,4,İngilizler,1400,Sentetik,,,Normal,,,
08/01/2025,8,"GOD OF WAR(8) KG
 K",4y d a,HAVANA GOLD (IRE)- VASSARIA (IRE) / ROCK OF GIBRALTAR (IRE),55+0.30,MÜS.ÇELİK,M.LEVENT TOPSAKAL,MİR.İPEK,1.26.49,"16,90",%2(9),10,,,68,,4,İngilizler,1400,Sentetik,,,Normal,,,
08/01/2025,9,"MISTER PROTEO(6) SKG
 SK",5y a a,THREE VALLEYS (USA)- STELLA MIA / UNACCOUNTED FOR (USA),56,MER.ÇELİK,HAKAN S. ÖZCAN,B.KAÇMAZ,1.26.54,"12,95",%3(8),11,,,65,,4,İngilizler,1400,Sentetik,,,Normal,,,
08/01/2025,10,PRENSES DALAKA(10) KG,6y d k,APPROVE (IRE)- FINE GOLD / LION HEART (USA),55,A.KAÇMAZ,FAHRİ BAYER,G.SUBAŞI,1.26.58,"25,90",%1(11),9,,,47,,4,İngilizler,1400,Sentetik,,,Normal,,,
08/01/2025,11,FLIGHT LINE(13) SK,4y d a,LUXOR- MY LADY / MUJTAHID (USA),55,G.ÖZÇELİK,GÖKHAN ALVEROĞLU,Y.DEMİRKIRAN,1.27.37,"59,10",%0(12),5,,,,,4,İngilizler,1400,Sentetik,,,Normal,,,
08/01/2025,12,"KANDO(9) KG
 DB",4y a a,THREE VALLEYS (USA)- ONE STAR / DEHERE (USA),55+2.00,Ö.YILDIRIM,İLYAS İLBEY,U.BİLİK,1.28.80,"11,25",%6(7),8,,,69,,4,İngilizler,1400,Sentetik,,,Normal,,,
08/01/2025,13,SANS PAREİL(11) SK,4y d a,HAKEEM (USA)- FLORANCE (GER) / ORPEN (USA),51+1.60,G.KAYIP AP,NESLİŞAH U. EVLİYAZADE EKMEKÇİ,F.YAVAŞ,1.32.49,"82,55",%0(13),7,,,,,4,İngilizler,1400,Sentetik,,,Normal,,,
03/12/2024,1,"VECTOR(7) KG
 K
 DB",6y d a,VICTORY GALLOP (CAN)- MOMENTUM / LOCKTON (GB),60,G.KOCAKAYA,MUHARREM CAN,A.R.YILDIZ,1.35.48,"1,90",%21(2),2,Yarım Boy,3 Boy,94,KV,3,İngilizler,1600,Sentetik,,,Islak,,,
03/12/2024,2,"NORTH IRON(5) DB
 SK",4y d a,BANKNOTE (GB)- SEA STORM / PERFECT STORM,60,M.ÇİÇEK,DENİZ ÇAKAR,A.R.ÇAKAR,1.35.57,"5,95",%12(4),6,"2,5 Boy",,78,KV,3,İngilizler,1600,Sentetik,,,Islak,,,
03/12/2024,3,"OKLAHOMA(4) DB
 SK",5y a a,TALIP HAN (IRE)- AYŞA / PERFECT STORM,62,VEDAT ABİŞ,BEYHAN HADİOĞLU,MUR.AYDOĞDİ,1.35.89,"6,65",%13(3),3,"1,5 Boy",,86,KV,3,İngilizler,1600,Sentetik,,,Islak,,,
03/12/2024,4,"RABATTO(6) KG
 DB
 SK",6y d a,KANEKO- LADY CAROLINE / SRI PEKAN (USA),60,U.TEMUR,EYYÜP AYDINLIKTA,B.TANRIKULU,1.36.08,"13,95",%6(7),8,Yarım Boy,,85,KV,3,İngilizler,1600,Sentetik,,,Islak,,,
03/12/2024,5,"BÜLENT(1) DB
 SK",5y d a,KING OF TRAKYA- WINNING TIME / OKAWANGO (USA),63,M.KAYA,MÜSLÜM ŞEKER,HAMZA KAYA,1.36.15,"7,00",%9(5),1,,,82,KV,3,İngilizler,1600,Sentetik,,,Islak,,,
03/12/2024,6,GOLD POWER(8) SK,5y a a,WIN RIVER WIN (USA)- ŞAHMERAL / SUN MUSIC (IRE),58,B.AKÇAY,MEHMET ÇEVİK,S.AKCI,1.36.16,"20,65",%5(8),7,,,90,KV,3,İngilizler,1600,Sentetik,,,Islak,,,
03/12/2024,7,"EMIL KURJAK(3) KG
 DB
 SK",4y d a,LUXOR- KATSUYA / KANEKO,63,A.KURŞUN,ONUR DİLBAZ,N.ESEN,1.36.21,"2,80",%28(1),4,,,103,KV,3,İngilizler,1600,Sentetik,,,Islak,,,
03/12/2024,8,"CIX LIFE(2) K
 DB",5y d a,SCARFACE- MY PARADISE (IRE) / POET'S VOICE (GB),63,C.ALTUN AP,MUSTAFA GÜNDÜZ ÖZSÖZ,F.KIRAN,1.39.21,"11,15",%6(6),5,,,89,KV,3,İngilizler,1600,Sentetik,,,Islak,,,
19/11/2024,1,"İSEN BUGA(1) KG
 K
 DB",4y a a,YAVUZKAYA- INGLEWOOD / RAKAN (USA),59,E.BOZDAĞ AP,LEVENT SARIKAYA,K.KORKMAZ,1.23.07,"17,10",%4(7),2,Yarım Boy,,72,,3,İngilizler,1400,Sentetik,,,Normal,,,
19/11/2024,2,"HARDOLD(6) KG
 K
 DB",3y d e,TOROK (IRE)- WENONA / LION HEART (USA),58,VEDAT ABİŞ,HÜLYA KAHRAMAN,S.ÇELİKMAN,1.23.13,"1,85",%38(1),4,Yarım Boy,,82,,3,İngilizler,1400,Sentetik,,,Normal,,,
19/11/2024,3,"MR CİNO(8) KG
 K",3y d e,GRAYSTORM- KALILA / POWERSCOURT (GB),58,M.M.BİLGİN,GÖKHAN ÖZKAN,Z.TEMUÇİN,1.23.22,"8,45",%6(5),6,"1,5 Boy",,69,,3,İngilizler,1400,Sentetik,,,Normal,,,
19/11/2024,4,"VECTOR(2) KG
 K
 DB",6y d a,VICTORY GALLOP (CAN)- MOMENTUM / LOCKTON (GB),63,O.ÖZTÜRK,MUHARREM CAN,A.R.YILDIZ,1.23.43,"6,20",%15(3),5,1 Boy,2 Boy,94,,3,İngilizler,1400,Sentetik,,,Normal,,,
19/11/2024,5,"NORTH IRON(5) DB
 SK",4y d a,BANKNOTE (GB)- SEA STORM / PERFECT STORM,60,M.ÇİÇEK,ZEKİ SÖKMEN,A.R.ÇAKAR,1.23.55,"15,60",%6(6),3,,,78,,3,İngilizler,1400,Sentetik,,,Normal,,,
19/11/2024,6,"LONDON POWER(7) KG
 ÖG",4y d k,CUVEE (USA)- LAMITTA (GB) / DIKTAT (GB),58,B.AKÇAY,RUKEN ATAŞ,H.ATAŞ,1.24.05,"34,45",%2(8),7,,,66,,3,İngilizler,1400,Sentetik,,,Normal,,,
19/11/2024,7,"RABATTO(4) KG
 DB
 SK",6y d a,KANEKO- LADY CAROLINE / SRI PEKAN (USA),59,İSM.YILDIRIM AP,EYYÜP AYDINLIKTA,O.BULUT,1.25.37,"12,90",%8(4),8,,,85,,3,İngilizler,1400,Sentetik,,,Normal,,,
19/11/2024,8,PERSIAN ROSE(3) (IRE) DB,7y d k,HALLOWED CROWN (AUS)- DUBAI SMILE (USA) / PIVOTAL (GB),62,G.KOCAKAYA,MUTLU T. BALYEMEZ,Z.TEMUÇİN,1.25.76,"7,30",%20(2),1,,,91,,3,İngilizler,1400,Sentetik,,,Normal,,,
22/07/2024,1,"RABATTO(6) t
 KG
 DB
 SK",6y d a,KANEKO- LADY CAROLINE / SRI PEKAN (USA),54+1.70,M.G.ARSLAN,TAYFUN AYDIN,H.KABUKCI,1.28.55,"2,10",%29(1),6,2 Boy,,85,,3,İngilizler,1500,Çim,Normal,"3,3",Normal,32,Açık,50
22/07/2024,2,"APPASSIONATA(2) t
 DB
 SK",4y d k,THREE VALLEYS (USA)- AAMAAL (GER) / MAMOOL (IRE),58,G.KOCAKAYA,DUYGU FATURA,Z.ÜNER,1.28.82,"2,95",%21(2),3,Yarım Boy,,44,,3,İngilizler,1500,Çim,Normal,"3,3",Normal,32,Açık,50
22/07/2024,3,"ANZAKLI(1) t
 KG
 DB",5y d a,DAI JIN (GB)- PASSING CLOUD (FR) / BARATHEA (IRE),60,O.YILDIZ,BEKTAŞ YILDIRIM,BEK.YILDIRIM,1.28.88,"6,50",%14(4),4,"3,5 Boy",,58,,3,İngilizler,1500,Çim,Normal,"3,3",Normal,32,Açık,50
22/07/2024,4,"ÇAKIRLAR(4) t
 DB
 SK",5y d a,VICTORY GALLOP (CAN)- LAMOS / RIVER SPECIAL (USA),54+2.00,M.ÇİÇEK,YUNUS AKDUMAN,E.ÇUKURKAŞ,1.29.37,"6,80",%15(3),7,1 Boy,4 Boy,56,,3,İngilizler,1500,Çim,Normal,"3,3",Normal,32,Açık,50
22/07/2024,5,"MARCUS(3) t
 DB
 SKG
 SK",4y a a,DARIYAN (FR)- INTARSIA (GER) / PENTIRE (GB),55+0.20,MAH.TURAN,MUSTAFA ARSLAN,TU.TURAN,1.29.48,"21,80",%4(7),2,,,55,,3,İngilizler,1500,Çim,Normal,"3,3",Normal,32,Açık,50
22/07/2024,6,"WINTER MY LOVE(7) t
 K
 DB",4y k k,GENERAL QUARTERS (USA)- HEYYAVRUMHEY / LUXOR,54+2.00,T.YILDIZ,MESUT YILDIRIM,E.ÇUKURKAŞ,1.30.05,"10,15",%12(5),1,,,42,,3,İngilizler,1500,Çim,Normal,"3,3",Normal,32,Açık,50
22/07/2024,7,"FOR MY SUN(5) t
 KG
 DB
 SK",4y a a,CAPTAIN RIO (GB)- JAKLIN / BOSPORUS (IRE),54,A.İNCİ,HAKAN SÖNMEZ,O.BULUT,1.30.99,"11,65",%5(6),5,,,57,,3,İngilizler,1500,Çim,Normal,"3,3",Normal,32,Açık,50
12/07/2024,1,"WINNER GETS IT ALL(8) t
 DB
 SK",6y a a,WIN RIVER WIN (USA)- LOVELY DOYOUN / DOYOUN (IRE),"54,5+1.80",A.ÇELİK,YILDIRIM GELGİN,A.KÜÇÜKAKSOY,2.05.68,"14,25","%8(6)
%6(6)",2,Yarım Boy,,64,,3,İngilizler,2000,Sentetik,,,Normal,,,
