Tarih,Sıra,At İsmi,Yaş,Orijin,Sıklet,Jokey,Sahip,Antrenör,Derece,Ganyan,AGF,Start No,Fark,Geç Çıkış,HP,Yarış Tipi,Yaş Grubu,At Cinsi,Mesafe,Pist Tipi,Çim Durumu,Çim Değeri,Kum Durumu,Sıcaklık,Hava Durumu,Nem
19/11/2024,4,"ANOTHER BANGER(7) K
 DB",3y a e,KANEKO- AL RADDA (IRE) / IFFRAAJ (GB),51+2.00,A.YILDIZ,CEM ÖZBELGE,İ.TEMEL,1.43.07,"4,70",%18(2),9,"3,5 Boy",,48,Handikap,3,İngilizler,1700,Sentetik,,,Normal,,,
19/11/2024,5,"SILVER HORSESHOE(9) DB
 SKG
 SK",3y d d,SIDNEY'S CANDY (USA)- SILVER PLANE (USA) / SILVER TRAIN (USA),50+1.60,S.TIRPAN,UMUR ÖZARAR,MUR.AYDOĞDİ,1.43.64,"15,20",%8(6),7,,,44,Handikap,3,İngilizler,1700,Sentetik,,,Normal,,,
19/11/2024,6,"BAKIR ALPER(5) KG
 DB
 SK",3y d e,YAVUZSEL- INCREDIBLE TOUCH / MARLIN (USA),"52,5+2.00",M.B.ÇAKMAK AP,SERTAÇ OKUR,D.ALCEYLAN,1.43.75,"40,90",%2(9),3,,,51,Handikap,3,İngilizler,1700,Sentetik,,,Normal,,,
19/11/2024,7,"CEYHAN SERDARI(8) KG
 DB
 SK
 GKR",3y a e,TORUK MACTO (IRE)- ALONG CAME MOLLY (GB) / DR FONG (USA),50+2.00,HAK.YILDIZ,REFİK ÇEVİK,T.SÜSLÜ,1.44.32,"28,60",%3(8),4,,,46,Handikap,3,İngilizler,1700,Sentetik,,,Normal,,,
19/11/2024,8,"CRIMEAN WOLF(1) DB
 SKG
 SK",3y d e,CRIMEAN TATAR- CANTERBURY (GB) / INVINCIBLE SPIRIT (IRE),"62,5",M.KAYA,ALİ ERKAN YILMAZ,M.YALÇIN,1.44.91,"10,60",%11(4),8,,,71,Handikap,3,İngilizler,1700,Sentetik,,,Normal,,,
19/11/2024,9,"GIRL OF DORA(6) KG
 DB
 SK",3y k d,GRAYSTORM- LADY DORA / WIN RIVER WIN (USA),52+2.00,B.M.MIRIK,YİĞİT YİĞİTLER,B.ÇAKUS,1.45.66,"20,60",%4(7),1,,,50,Handikap,3,İngilizler,1700,Sentetik,,,Normal,,,
02/11/2024,1,"GÖZ GÖZ SERKAN(6) DB
 SKG
 SK",3y a e,MITICO- EASTENDERS / PRESSING (IRE),"57,5",A.KÜRÜNDÜK,SERKAN MALAY,Ü.BULUT,1.45.55,"8,20","%11(3)
%11(3)",6,"2,5 Boy",,42,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
02/11/2024,2,"GIRL OF DORA(1) KG
 DB
 SK",3y k d,GRAYSTORM- LADY DORA / WIN RIVER WIN (USA),59,ALP.OLUK AP,YİĞİT YİĞİTLER,A.ÖKSÜZLER,1.45.91,"17,05","%9(6)
%8(6)",11,Yarım Boy,,49,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
02/11/2024,3,"REBELLIOUS(4) KG
 DB
 SK",4y d a,MARCAVELLY (USA)- PRENSES NEHIR (USA) / MIDSHIPMAN (USA),"58,5",A.CEYLAN AP,OZAN YARALI,M.TAMER,1.45.98,"5,55","%14(2)
%15(2)",8,"1,5 Boy",,45,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
02/11/2024,4,MENAS(3) K,5y a k,MENDIP (USA)- JIGGLYPUFF / PERFECT STORM,59,M.UYAR AP,K.CEVAT DAYSAL,Ş.ÖZDENİZ,1.46.16,"42,40","%4(10)
%3(10)",10,2 Boy,,46,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
02/11/2024,5,"RAIN FALL(8) KG
 K
 DB",5y d k,SCARFACE- ADAMANT / UNACCOUNTED FOR (USA),"59,5",M.M.BİLGİN,AYHAN AKTAŞ,M.TEZEL,1.46.40,"8,90","%11(4)
%11(4)",3,,,41,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
02/11/2024,6,"OKÇUBEY(2) KG
 SK",4y d a,ABBAS YOLCU- SATYA (USA) / COZZENE (USA),60,S.AKŞIN AP,GIYASETTİN ŞEN,G.DÜŞÜNCELİ,1.46.62,"20,25","%6(8)
%5(8)",9,,,48,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
02/11/2024,7,FAST DANCING GIRL(10) SK,4y a k,LION HEART (USA)- MISS ÇAKAR / DIVINE LIGHT* (JPN),"55,5+1.00",H.ŞİMŞEK,ŞÜKRÜ GÜRER,M.TEZEL,1.47.01,"22,60","%7(7)
%6(7)",5,,,33,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
02/11/2024,8,"ATOM AYŞE(5) DB
 SKG
 SK",3y d d,SMART ROBIN (JPN)- BERMUDA / CHAMPS TO CHAMPS,"57,5",B.M.MIRIK,M.ÖMÜR SEZERMAN,N.GÖNÜLTAŞ,1.47.02,"10,80","%10(5)
%10(5)",4,,,42,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
02/11/2024,9,"MAGIC OF THE SEA(12) KG
 DB
 SK",3y d d,CATAPULT (USA)- SIMPLY GLORIOUS / EAGLE EYED (USA),57,A.İNCİ,DENİZ KURTEL,B.GÜL,1.47.17,"2,20","%20(1)
%25(1)",12,,,41,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
02/11/2024,10,"TOCCET TO THE MOON(9) DB
 SK",3y a d,TOCCET (USA)- MONTECATINI / REY DE CAFE (USA),57,T.ALICI,ERSAN ÜLDES,Ş.ÖZDENİZ,1.47.20,"109,95","%2(11)
%1(11)",1,,,41,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
02/11/2024,11,"RAYO(11) DB
 SK",5y d a,MALİ- DİŞEPS / GALETTO (FR),"52,5+2.00",MUH.OK AP,NUSRET ÖZBAĞ,S.YANIK,1.47.25,"97,90","%1(12)
%1(12)",7,,,27,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
02/11/2024,12,"LAGUNA BOY(7) KG
 DB
 SK",3y a e,APPROVE (IRE)- LAGUNA / WIN RIVER WIN (USA),"55,5+0.30",C.ALTUN AP,SABAHATTİN DOĞAN,T.DURAN,1.47.26,"38,35","%5(9)
%3(9)",2,,,42,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
24/10/2024,1,BRAVE DANCER(2) K,3y k d,NATIVE KHAN (FR)- BRAVE FAMILY / FLIERS FANTASY,59,A.CEYLAN AP,HAKAN SANER,MEH.KAYA,1.58.05,"6,45",%17(2),1,"2,5 Boy",,56,Handikap,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
24/10/2024,2,"ROYAL HERO(5) DB
 SK",3y k e,KANEKO- EFISIA (FR) / EFISIO (GB),54,E.AKTUĞ,SANEM KAHRAMAN,Y.TALUK,1.58.37,"6,20",%14(3),8,Boyun,,40,Handikap,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
24/10/2024,3,"OBIWAN KENOBI(8) KG
 K
 DB",3y d e,KULOĞLU- KEVSER HANIM / POWERSCOURT (GB),54,A.İNCİ,KUTLAY NACİ TUTUCU,M.AKKUŞ,1.58.41,"2,55",%33(1),9,Boyun,,40,Handikap,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
24/10/2024,4,"HANNIBAL LECTER(7) DB
 SK",3y d e,MYBOYCHARLIE (IRE)- FOREVER / STRIKE THE GOLD (USA),"52,5+2.00",H.ŞİMŞEK,MEHMET MELİH GÖÇER,M.AKALIN,1.58.44,"20,60",%3(8),3,10 Boy,,37,Handikap,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
24/10/2024,5,"KURT REİS(1) KG
 SK",3y d e,REAL SOLUTION (USA)- FOREST HONEY (USA) / ENGLISH CHANNEL (USA),60,B.M.MIRIK,TALAT ÜSTÜNER,C.BATUR,1.59.91,"7,55",%11(5),5,,,52,Handikap,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
24/10/2024,6,"LADY EKINOX(9) DB
 SK",3y d d,PAPA CLEM (USA)- RICCA DONNA / OCEAN CREST (USA),50+0.90,M.UYAR AP,GÖRKEM SÜMBÜLOĞLU,Y.ERDEMİR,2.00.24,"9,05",%4(6),6,,,36,Handikap,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
24/10/2024,7,"GIRL OF DORA(4) KG
 DB
 SK",3y k d,GRAYSTORM- LADY DORA / WIN RIVER WIN (USA),"58,5",M.M.BİLGİN,YİĞİT YİĞİTLER,A.ÖKSÜZLER,2.01.14,"9,85",%14(4),4,,,49,Handikap,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
24/10/2024,8,"BATMANBEYİ(6) KG
 DB
 SK",3y d e,APPROVE (IRE)- BERFİKO / MENDIP (USA),"50,5+2.00",H.YOLAÇICI AP,ŞEHABETTİN DOYAN,Ü.BULUT,2.01.42,"18,25",%3(7),7,,,33,Handikap,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
24/10/2024,9,KANZAKİ(10) SK,3y a d,BAY ÇİFTÇİOĞLU- SENİHA SULTAN / GRAND EKINOKS,50+1.90,C.YILMAZ AP,İSHAK FELHAN,MEH.KAYA,2.02.05,"108,85",%1(10),2,,,26,Handikap,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
24/10/2024,10,"EBRARIM(3) KG
 DB
 SK",3y d d,TRAPPE SHOT (USA)- LIFE IS LIVE / ORPEN (USA),55+1.70,E.ÜSTÜN AP,ÖMER DERİN,A.ÖKSÜZLER,2.03.79,"63,85",%1(9),10,,3 Boy,48,Handikap,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
17/10/2024,1,BRAVE DANCER(4) K,3y k d,NATIVE KHAN (FR)- BRAVE FAMILY / FLIERS FANTASY,56,A.İNCİ,HAKAN SANER,MEH.KAYA,1.44.51,"8,50",%11(6),2,3 Boy,,48,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
17/10/2024,2,"PEHLİVAN KIZIM(3) KG
 SK",3y a d,KANEKO- SAHRA / GEORGE THOMAS,58,N.AVCİ,HASAN PEHLİVAN,N.GÖNÜLTAŞ,1.44.89,"3,40",%29(1),5,Boyun,,52,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
17/10/2024,3,"GIRL OF DORA(5) KG
 DB
 SK",3y k d,GRAYSTORM- LADY DORA / WIN RIVER WIN (USA),56,B.M.MIRIK,YİĞİT YİĞİTLER,A.ÖKSÜZLER,1.44.93,"5,60",%14(3),1,4 Boy,,48,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
17/10/2024,4,"RAIN FALL(8) KG
 K
 DB",5y d k,SCARFACE- ADAMANT / UNACCOUNTED FOR (USA),"55,5+0.50",M.M.BİLGİN,AYHAN AKTAŞ,M.TEZEL,1.45.41,"7,75",%12(5),3,Burun,,41,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
17/10/2024,5,FAST DANCING GIRL(9) SK,4y a k,LION HEART (USA)- MISS ÇAKAR / DIVINE LIGHT* (JPN),"51,5+0.70",E.KADİRLER AP,ŞÜKRÜ GÜRER,M.TEZEL,1.45.42,"17,90",%3(7),8,,2 Boy,33,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
17/10/2024,6,"SQUEAK AND BUZZ(1) DB
 SK",3y k d,GRAYSTORM- SCABALL / DIVINE LIGHT* (JPN),61,SER.YILDIZ AP,VEHPİ GÜZELOCAK,Z.TURĞUL,1.45.53,"5,05",%16(2),4,,,62,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
17/10/2024,7,MENAS(6) K,5y a k,MENDIP (USA)- JIGGLYPUFF / PERFECT STORM,56,M.UYAR AP,K.CEVAT DAYSAL,Ş.ÖZDENİZ,1.46.24,"42,30",%2(9),6,,,48,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
17/10/2024,8,"BIRD ROSE(2) DB
 SK",5y a k,WIENER WALZER (GER)- SASUNSI / BOSPORUS (IRE),60,C.ALTUN AP,SEHİBE KEÇELİ,O.TAŞDEMİR,1.48.53,"48,55",%2(8),7,,,54,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
17/10/2024,9,"DREAMLINER(7) DB
 SK",4y k k,LUXOR- MEMPHIS BELLE (GB) / LINAMIX (FR),"58,5",MAHS.TURAN,SEDAT İNAL,M.ALİ TURAN,1.48.88,"6,10",%13(4),9,,2 Boy,47,Handikap,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
28/09/2024,1,"LE ROI DANSE(2) DB
 SK",3y d e,PAPA CLEM (USA)- TO BE BY YOUR SIDE / MOUNTAIN CAT (USA),57,C.ALTUN AP,SADETTİN GÜZEL,İ.H.BAYDAN,1.58.95,"4,70","%16(2)
%15(2)",3,Baş,,47,,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
28/09/2024,2,"TOROS EXPRESS(1) KG
 DB
 SK",3y d e,FLY BY ME- MASTER PLAN / RED BISHOP (USA),61,N.AVCİ,CİHAN ARŞ,M.TEZEL,1.58.97,"3,55","%22(1)
%18(1)",1,Baş,,48,,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
28/09/2024,3,"GIRL OF DORA(11) KG
 DB
 SK",3y k d,GRAYSTORM- LADY DORA / WIN RIVER WIN (USA),54+0.90,B.M.MIRIK,YİĞİT YİĞİTLER,A.ÖKSÜZLER,1.58.99,"4,95","%14(3)
%14(3)",10,2 Boy,,47,,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
28/09/2024,4,"GÖZ GÖZ SERKAN(6) DB
 SKG
 SK",3y a e,MITICO- EASTENDERS / PRESSING (IRE),56+0.50,M.ÇİÇEK,SERKAN MALAY,Ü.BULUT,1.59.28,"8,45","%12(4)
%12(4)",9,"5,5 Boy",,41,,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
28/09/2024,5,"FLASH BOY(5) KG
 K",3y a e,PERFECT STORM- KARALİNDA / VELOCIRAPTOR (GB),58,O.YILDIZ,MUZAFFER BUĞDAYCI,Ş.ÖZDENİZ,2.00.09,"10,50","%8(7)
%9(7)",12,,,40,,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
28/09/2024,6,"WEDNESDAY BUS(8) K
 DB",3y d d,SCARFACE- INDIGO / KURTINIADIS (IRE),56,MER.ÇELİK,KEMAL KURT,E.ERGÖKÇEN,2.00.40,"7,00","%10(5)
%11(5)",11,,"1,5 Boy",57,,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
28/09/2024,7,"BATTLECAT(10) K
 DB",3y a e,RUN AWAY AND HIDE (USA)- GÜLER YÜZLÜM / AKINDAYIM (IRE),54+1.20,H.ŞİMŞEK,İLKER İYİKOL,SEY.GÖKÇE,2.00.55,"7,80","%9(6)
%10(6)",5,,,56,,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
28/09/2024,8,"BATMANBEYİ(9) KG
 DB
 SK",3y d e,APPROVE (IRE)- BERFİKO / MENDIP (USA),54+1.50,A.KÜRÜNDÜK,ŞEHABETTİN DOYAN,Ü.BULUT,2.00.92,"25,80","%2(9)
%2(10)",4,,,33,,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
28/09/2024,9,YAVAŞ ABDİ(4) K,3y d e,SMART ROBIN (JPN)- KURŞUN / BULLMARKET,60,M.BAYDAN,M.ÖMÜR SEZERMAN,N.GÖNÜLTAŞ,2.00.95,"29,65","%2(10)
%2(9)",7,,,47,,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
28/09/2024,10,"SON OF SAVER(3) SKG
 SK",3y d e,SUPER SAVER (USA)- RED REGENT / ALWAYS A CLASSIC (CAN),57,İ.S.SÖĞÜT AP,ERHAN AK,İ.H.BAYDAN,2.06.10,"40,35","%1(11)
%1(11)",6,,,39,,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
28/09/2024,11,"MISS TATAR(12) DB
 SKG
 SK",3y d d,CRIMEAN TATAR- MISS PLANET / NATIVE KHAN (FR),52+1.00,S.AKŞIN AP,MURAT AYDIN,M.YALÇIN,2.08.15,"80,65","%1(12)
%1(12)",2,,,26,,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
28/09/2024,12,"RUTBAR(7) DB
 SK",3y d e,KIRDEMİRKIR- BONFIRE / EAGLE EYED (USA),56,A.İNCİ,HÜSEYİN AKYAVUZ,R.KARATAŞ,2.08.59,"20,35","%4(8)
%4(8)",8,,"1,5 Boy",58,,3,İngilizler,1900,Çim,Normal,"3,3",Normal,,,
06/09/2024,1,LADY NORTH(2) SK,4y d k,TOROK (IRE)- TRALLES GIRL / UNACCOUNTED FOR (USA),58,N.AVCİ,BAHADIR BERBEROĞLU,Ş.ÖZDENİZ,1.44.96,"1,30",%69(1),11,"2,5 Boy",,83,,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
06/09/2024,2,"GEL KIZIM(6) K
 DB
 SKG",3y a d,RUN AWAY AND HIDE (USA)- KIRMIZILI KIZ / VICTORY GALLOP (CAN),"56,5+0.70",M.BAYDAN,ALİ ÇELİK,Ş.ÇELİK,1.45.30,"12,05",%5(4),1,"2,5 Boy",,49,,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
06/09/2024,3,"RAIN FALL(8) KG
 K
 DB",5y d k,SCARFACE- ADAMANT / UNACCOUNTED FOR (USA),58,E.AKTUĞ,AYHAN AKTAŞ,M.TEZEL,1.45.65,"7,25",%6(3),9,Yarım Boy,,39,,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
06/09/2024,4,"GIRL OF DORA(7) KG
 DB
 SK",3y k d,GRAYSTORM- LADY DORA / WIN RIVER WIN (USA),"56,5",B.M.MIRIK,YİĞİT YİĞİTLER,A.ÖKSÜZLER,1.45.73,"12,95",%4(6),3,1 Boy,,47,,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
06/09/2024,5,"ENKANTO(3) DB
 SK",4y d k,PERFECT WARRIOR- MELODY MAKER / VICTORY GALLOP (CAN),57+0.30,K.TOKAÇOĞLU,CUMA TUMBUL,M.TEZEL,1.45.85,"8,00",%9(2),2,,3 Boy,48,,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
06/09/2024,6,"HOEYON(1) DB
 SK
 (Satılık)",4y a k,CORINTHIAN (USA)- AMANOS / VICTORY GALLOP (CAN),58,M.ÇİÇEK,BUSE ŞAMLI,M.TEZEL,1.45.93,"25,20",%4(5),5,,,47,,3,İngilizler,1700,Çim,Normal,"3,3",Normal,,,
